"phenotype";"term";"estimate";"std.error";"statistic";"p.value"
"Schizophrenia";"Intercept";9,76276207503703e-07;2,1295017517474e-08;45,8452878332972;0
"Schizophrenia";"Cis man";-1,63573788110499e-08;1,09856473959648e-08;-1,48897722832959;0,136502815745467
"Schizophrenia";"Non-binary";2,2757549632015e-08;4,64057308673485e-08;0,490403861908087;0,623851368930032
"Schizophrenia";"Trans man";-9,97029028443236e-09;8,1592731466693e-08;-0,122195814568389;0,902744676951014
"Schizophrenia";"Self-define";2,4162283394969e-08;7,54453841452386e-08;0,320261917527712;0,748771794671747
"Schizophrenia";"Trans woman";-1,53404551136013e-07;1,58100635028177e-07;-0,970296868881474;0,331905570415364
"ADHD";"Intercept";4,02020794805863e-07;6,52928818338952e-09;61,5719177212306;0
"ADHD";"Cis man";-9,28955546281691e-09;3,36832114228122e-09;-2,75791858033034;0,00582023318370253
"ADHD";"Non-binary";3,37843142773879e-08;1,4228510962487e-08;2,37440968815775;0,0175826577115543
"ADHD";"Trans man";2,80042961436778e-08;2,50172349930589e-08;1,11940013160718;0,262977532220473
"ADHD";"Self-define";-3,87768883880987e-09;2,31323902310281e-08;-0,167630270805678;0,866875171331755
"ADHD";"Trans woman";1,29161265566582e-07;4,84754054430242e-08;2,66447004179043;0,0077146804994337
"Cannabis Use Disorder";"Intercept";5,20049759552672e-07;7,12409963297832e-09;72,9986645814579;0
"Cannabis Use Disorder";"Cis man";-7,52832396671298e-09;3,67517173993409e-09;-2,04842780132174;0,0405259066198605
"Cannabis Use Disorder";"Non-binary";2,21906664264816e-08;1,55247137021084e-08;1,42937685372374;0,152905308849114
"Cannabis Use Disorder";"Trans man";-3,86033013897417e-09;2,72962794145903e-08;-0,141423308295663;0,88753639567854
"Cannabis Use Disorder";"Self-define";-4,35378843647352e-09;2,52397272299946e-08;-0,172497444080914;0,863047516714215
"Cannabis Use Disorder";"Trans woman";2,76046893942521e-09;5,28914651069739e-08;0,0521911982177487;0,958376658589685
"Smoking Initiation";"Intercept";1,53057725115658e-08;5,5738794100691e-09;2,74598199665322;0,00603623878859135
"Smoking Initiation";"Cis man";-8,05063106764982e-09;2,87544604161052e-09;-2,7997851293849;0,00511660053288055
"Smoking Initiation";"Non-binary";1,28154410718551e-08;1,21465008224799e-08;1,05507267147566;0,291399728496292
"Smoking Initiation";"Trans man";3,78094678830983e-08;2,13565471622793e-08;1,77039235770653;0,0766709306023806
"Smoking Initiation";"Self-define";2,36562841658539e-08;1,97475053930728e-08;1,19793785062858;0,230949721519025
"Smoking Initiation";"Trans woman";1,02252652188987e-07;4,13821624508781e-08;2,47093544979347;0,0134809711984969
"Suicide Attempt";"Intercept";2,01481068695139e-06;5,44444084085118e-09;370,067513973831;0
"Suicide Attempt";"Cis man";-4,62800998005921e-09;2,80867143202406e-09;-1,64775770041712;0,0994118173670241
"Suicide Attempt";"Non-binary";-5,11681456459766e-10;1,18644305493724e-08;-0,0431273506411001;0,965600274961431
"Suicide Attempt";"Trans man";1,32530126461372e-08;2,08605979849206e-08;0,635313170586833;0,525228541814298
"Suicide Attempt";"Self-define";4,98651561158336e-09;1,92889219441584e-08;0,258517071406031;0,796009469955449
"Suicide Attempt";"Trans woman";9,16310727633342e-09;4,04211714597367e-08;0,22669078963881;0,820665578084099
