"phenotype";"term";"estimate";"std.error";"statistic";"p.value"
"Bipolar Disorder";"batchb04";-1,68473575603134e-08;2,72230421164773e-08;-0,618863883331987;0,53601025762752
"Bipolar Disorder";"batchb05";-1,22997489175729e-09;3,64888795224262e-08;-0,0337082121417663;0,973110031965748
"Bipolar Disorder";"batchb06";-7,35668983507093e-08;3,06877127089688e-08;-2,39727538667972;0,0165229677394241
"Bipolar Disorder";"batchb07";-2,41428199111753e-09;4,19165992243582e-08;-0,0575972773505576;0,954069763303865
"Bipolar Disorder";"batchb08";8,68063964304442e-08;2,03076161943321e-08;4,27457342111243;1,92034590189934e-05
"Bipolar Disorder";"batchb09";6,38421167232739e-08;2,02898186284876e-08;3,14650997587713;0,00165376852602239
"Bipolar Disorder";"batchb10";-1,7966658696221e-09;3,22368896371328e-08;-0,0557332264323843;0,955554663437832
"Bipolar Disorder";"batchb11";6,02651582572303e-08;5,59626618612026e-08;1,07688155375273;0,281540970140135
"Bipolar Disorder";"batchb12";8,18967686098673e-08;2,06609257783463e-08;3,9638479654043;7,39047527830634e-05
"Bipolar Disorder";"batchb15";4,13148444949792e-08;3,61773912096319e-08;1,14200729001099;0,253459183930795
"Bipolar Disorder";"batchb16";8,57190605074191e-08;2,07536783402286e-08;4,1303068835399;3,63160757188358e-05
"Bipolar Disorder";"batchb17";-1,96681373509584e-08;3,36456900612209e-08;-0,584566323804644;0,558843309133532
"Bipolar Disorder";"batchb18";1,35488479125823e-07;2,12936989302926e-07;0,636284374872401;0,524595451497598
"Bipolar Disorder";"batchb19";-1,5187519755323e-08;4,47749964516542e-08;-0,339196447993506;0,734463879430196
"Bipolar Disorder";"batchb20";4,52850271465137e-08;4,22152590215776e-08;1,07271702687805;0,283405856041839
"Bipolar Disorder";"batchb21";9,75209462752242e-08;2,23555304704176e-08;4,36227386347512;1,29103275117911e-05
"Bipolar Disorder";"batchb24";4,01107726798738e-08;2,40449348294612e-08;1,66815892679101;0,0952935644175507
"Bipolar Disorder";"genderCis man";-1,44133341331648e-08;9,92323346667335e-09;-1,45248362658918;0,146376581192266
"Bipolar Disorder";"genderNon-binary";-5,28825859576784e-09;4,19178665571793e-08;-0,126157627525109;0,899607911709692
"Bipolar Disorder";"genderSelf-define";3,65647685713368e-10;6,81491161941971e-08;0,00536540612898664;0,995719077900309
"Bipolar Disorder";"genderTrans man";8,0832193432383e-08;7,37019580498494e-08;1,09674417846146;0,27276115286739
"Bipolar Disorder";"genderTrans woman";-2,55604583279398e-07;1,42810838184217e-07;-1,78981221964179;0,0734931683651737
"Bipolar Disorder";"pc1";3,0392536770418e-08;4,29904170673162e-09;7,06960733198473;1,58422349387193e-12
"Bipolar Disorder";"pc2";2,86237175538291e-08;7,31089868632032e-09;3,91521190238732;9,05042849695858e-05
